event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,player_a,player_b,player_a_id,player_b_id,country_a,country_b,seed_a,seed_b,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_a,serveratinglink_tot_a,doublefaults_tot_a,aces_tot_a,firstserve_percent_tot_a,firstserve_dividend_tot_a,firstserve_divisor_tot_a,firstservepointswon_percent_tot_a,firstservepointswon_dividend_tot_a,firstservepointswon_divisor_tot_a,secondservepointswon_percent_tot_a,secondservepointswon_dividend_tot_a,secondservepointswon_divisor_tot_a,breakpointssaved_percent_tot_a,breakpointssaved_dividend_tot_a,breakpointssaved_divisor_tot_a,servicegamesplayed_tot_a,serverating_tot_b,serveratinglink_tot_b,doublefaults_tot_b,aces_tot_b,firstserve_percent_tot_b,firstserve_dividend_tot_b,firstserve_divisor_tot_b,firstservepointswon_percent_tot_b,firstservepointswon_dividend_tot_b,firstservepointswon_divisor_tot_b,secondservepointswon_percent_tot_b,secondservepointswon_dividend_tot_b,secondservepointswon_divisor_tot_b,breakpointssaved_percent_tot_b,breakpointssaved_dividend_tot_b,breakpointssaved_divisor_tot_b,servicegamesplayed_tot_b,totalservicepointswon_percent_tot_a,totalservicepointswon_dividend_tot_a,totalservicepointswon_divisor_tot_a,totalreturnpointswon_percent_tot_a,totalreturnpointswon_dividend_tot_a,totalreturnpointswon_divisor_tot_a,totalpointswon_percent_tot_a,totalpointswon_dividend_tot_a,totalpointswon_divisor_tot_a,totalservicepointswon_percent_tot_b,totalservicepointswon_dividend_tot_b,totalservicepointswon_divisor_tot_b,totalreturnpointswon_percent_tot_b,totalreturnpointswon_dividend_tot_b,totalreturnpointswon_divisor_tot_b,totalpointswon_percent_tot_b,totalpointswon_dividend_tot_b,totalpointswon_divisor_tot_b,winner_flag,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS080,Round of 128,,,F,5,AG37,F. Auger-Aliassime,D. Altmaier,AG37,AE14,CAN,GER,4,,,F. Auger-Aliassime,D. Altmaier,4,,CAN,GER,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,181.0,/en/stats/leaderboard?page=serve,7.0,3.0,65.0,99.0,152.0,65.0,64.0,99.0,55.0,29.0,53.0,50.0,6.0,12.0,0.0,194.0,/en/stats/leaderboard?page=serve,6.0,9.0,71.0,110.0,155.0,73.0,80.0,110.0,47.0,21.0,45.0,62.0,8.0,13.0,0.0,61.0,93.0,152.0,35.0,54.0,155.0,48.0,147.0,307.0,65.0,101.0,155.0,39.0,59.0,152.0,52.0,160.0,307.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS081,Round of 128,,,F,5,B0FV,S. Baez,R. Burruchaga,B0BI,B0FV,ARG,ARG,,,,R. Burruchaga,S. Baez,,,ARG,ARG,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,169.0,/en/stats/leaderboard?page=serve,3.0,0.0,70.0,44.0,63.0,55.0,24.0,44.0,47.0,9.0,19.0,75.0,9.0,12.0,0.0,154.0,/en/stats/leaderboard?page=serve,1.0,1.0,65.0,40.0,62.0,48.0,19.0,40.0,41.0,9.0,22.0,50.0,5.0,10.0,0.0,52.0,33.0,63.0,55.0,34.0,62.0,54.0,67.0,125.0,45.0,28.0,62.0,48.0,30.0,63.0,46.0,58.0,125.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS082,Round of 128,,,F,5,V0DZ,L. Van Assche,V. Gaubas,V0DZ,G0FW,FRA,LTU,,,,L. Van Assche,V. Gaubas,,,FRA,LTU,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,176.0,/en/stats/leaderboard?page=serve,0.0,4.0,66.0,81.0,122.0,60.0,49.0,81.0,46.0,19.0,41.0,63.0,12.0,19.0,0.0,186.0,/en/stats/leaderboard?page=serve,4.0,9.0,65.0,85.0,131.0,64.0,54.0,85.0,52.0,24.0,46.0,75.0,15.0,20.0,0.0,56.0,68.0,122.0,40.0,53.0,131.0,48.0,121.0,253.0,60.0,78.0,131.0,44.0,54.0,122.0,52.0,132.0,253.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS083,Round of 128,,,F,5,N0AE,R. Bautista Agut,B. Nakashima,BD06,N0AE,ESP,USA,,31,,B. Nakashima,R. Bautista Agut,31,,USA,ESP,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,177.0,/en/stats/leaderboard?page=serve,4.0,3.0,64.0,54.0,84.0,67.0,36.0,54.0,47.0,14.0,30.0,29.0,2.0,7.0,0.0,232.0,/en/stats/leaderboard?page=serve,0.0,11.0,73.0,55.0,75.0,78.0,43.0,55.0,70.0,14.0,20.0,0.0,0.0,0.0,0.0,60.0,50.0,84.0,24.0,18.0,75.0,43.0,68.0,159.0,76.0,57.0,75.0,40.0,34.0,84.0,57.0,91.0,159.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS084,Round of 128,,,F,5,V0DP,C. Norrie,A. Vallejo,N771,V0DP,GBR,PAR,20,,,A. Vallejo,C. Norrie,,20,PAR,GBR,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,175.0,/en/stats/leaderboard?page=serve,4.0,0.0,66.0,38.0,58.0,58.0,22.0,38.0,55.0,11.0,20.0,75.0,3.0,4.0,0.0,195.0,/en/stats/leaderboard?page=serve,5.0,5.0,69.0,33.0,48.0,79.0,26.0,33.0,47.0,7.0,15.0,100.0,1.0,1.0,0.0,57.0,33.0,58.0,31.0,15.0,48.0,45.0,48.0,106.0,69.0,33.0,48.0,43.0,25.0,58.0,55.0,58.0,106.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS085,Round of 128,,,F,5,K0O4,M. Cilic,M. Kouame,C977,K0O4,CRO,FRA,,,,M. Kouame,M. Cilic,,,FRA,CRO,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,164.0,/en/stats/leaderboard?page=serve,5.0,4.0,59.0,54.0,92.0,59.0,32.0,54.0,47.0,18.0,38.0,43.0,3.0,7.0,0.0,195.0,/en/stats/leaderboard?page=serve,6.0,6.0,60.0,61.0,101.0,70.0,43.0,61.0,65.0,26.0,40.0,100.0,7.0,7.0,0.0,54.0,50.0,92.0,32.0,32.0,101.0,42.0,82.0,193.0,68.0,69.0,101.0,46.0,42.0,92.0,58.0,111.0,193.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS086,Round of 128,,,F,5,TE30,A. Tabilo,K. Majchrzak,TE30,MQ75,CHI,POL,,,,A. Tabilo,K. Majchrzak,,,CHI,POL,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,197.0,/en/stats/leaderboard?page=serve,2.0,6.0,90.0,86.0,96.0,53.0,46.0,86.0,50.0,5.0,10.0,44.0,4.0,9.0,0.0,210.0,/en/stats/leaderboard?page=serve,2.0,10.0,90.0,60.0,67.0,83.0,50.0,60.0,29.0,2.0,7.0,100.0,2.0,2.0,0.0,53.0,51.0,96.0,22.0,15.0,67.0,40.0,66.0,163.0,78.0,52.0,67.0,47.0,45.0,96.0,60.0,97.0,163.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS087,Round of 128,,,F,5,VA25,T. Faurel,V. Vacherot,F0HO,VA25,FRA,MON,,16,,V. Vacherot,T. Faurel,16,,MON,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,221.0,/en/stats/leaderboard?page=serve,1.0,6.0,78.0,97.0,124.0,71.0,69.0,97.0,67.0,18.0,27.0,80.0,8.0,10.0,0.0,224.0,/en/stats/leaderboard?page=serve,5.0,13.0,70.0,86.0,122.0,77.0,66.0,86.0,69.0,25.0,36.0,75.0,3.0,4.0,0.0,70.0,87.0,124.0,25.0,31.0,122.0,48.0,118.0,246.0,75.0,91.0,122.0,30.0,37.0,124.0,52.0,128.0,246.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS088,Round of 128,,,F,5,C0E9,F. Cobolli,A. Pellegrino,C0E9,PH64,ITA,ITA,10,,,F. Cobolli,A. Pellegrino,10,,ITA,ITA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,197.0,/en/stats/leaderboard?page=serve,2.0,2.0,69.0,68.0,99.0,63.0,43.0,68.0,65.0,20.0,31.0,25.0,1.0,4.0,0.0,231.0,/en/stats/leaderboard?page=serve,2.0,9.0,80.0,71.0,89.0,83.0,59.0,71.0,61.0,11.0,18.0,67.0,2.0,3.0,0.0,64.0,63.0,99.0,21.0,19.0,89.0,44.0,82.0,188.0,79.0,70.0,89.0,36.0,36.0,99.0,56.0,106.0,188.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS089,Round of 128,,,F,5,WB32,Y. Wu,M. Giron,WB32,GC88,CHN,USA,,,,Y. Wu,M. Giron,,,CHN,USA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,187.0,/en/stats/leaderboard?page=serve,2.0,4.0,82.0,81.0,99.0,59.0,48.0,81.0,44.0,8.0,18.0,50.0,5.0,10.0,0.0,209.0,/en/stats/leaderboard?page=serve,2.0,8.0,71.0,68.0,96.0,68.0,46.0,68.0,64.0,18.0,28.0,83.0,5.0,6.0,0.0,57.0,56.0,99.0,33.0,32.0,96.0,45.0,88.0,195.0,67.0,64.0,96.0,43.0,43.0,99.0,55.0,107.0,195.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS090,Round of 128,,,F,5,D0CG,F. Diaz Acosta,Z. Zhang,D0CG,Z371,ARG,CHN,,,,F. Diaz Acosta,Z. Zhang,,,ARG,CHN,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,163.0,/en/stats/leaderboard?page=serve,1.0,6.0,66.0,61.0,93.0,61.0,37.0,61.0,31.0,10.0,32.0,60.0,9.0,15.0,0.0,202.0,/en/stats/leaderboard?page=serve,1.0,6.0,69.0,46.0,67.0,76.0,35.0,46.0,52.0,11.0,21.0,0.0,0.0,1.0,0.0,51.0,47.0,93.0,31.0,21.0,67.0,43.0,68.0,160.0,69.0,46.0,67.0,49.0,46.0,93.0,58.0,92.0,160.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS091,Round of 128,,,F,5,T0HA,C. Garin,L. Tien,GD64,T0HA,CHI,USA,,18,,L. Tien,C. Garin,18,,USA,CHI,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,160.0,/en/stats/leaderboard?page=serve,4.0,2.0,62.0,23.0,37.0,57.0,13.0,23.0,43.0,6.0,14.0,0.0,0.0,3.0,0.0,204.0,/en/stats/leaderboard?page=serve,2.0,5.0,64.0,25.0,39.0,80.0,20.0,25.0,57.0,8.0,14.0,33.0,1.0,3.0,0.0,51.0,19.0,37.0,28.0,11.0,39.0,39.0,30.0,76.0,72.0,28.0,39.0,49.0,18.0,37.0,61.0,46.0,76.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS092,Round of 128,,,F,5,C0AU,F. Cerundolo,B. van de Zandschulp,C0AU,V812,ARG,NED,25,,,F. Cerundolo,B. van de Zandschulp,25,,ARG,NED,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,168.0,/en/stats/leaderboard?page=serve,9.0,7.0,60.0,95.0,158.0,67.0,64.0,95.0,43.0,27.0,63.0,58.0,11.0,19.0,0.0,177.0,/en/stats/leaderboard?page=serve,4.0,5.0,63.0,95.0,152.0,69.0,66.0,95.0,44.0,25.0,57.0,73.0,11.0,15.0,0.0,58.0,91.0,158.0,40.0,61.0,152.0,49.0,152.0,310.0,60.0,91.0,152.0,42.0,67.0,158.0,51.0,158.0,310.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS093,Round of 128,,,F,5,G09O,H. Gaston,G. Monfils,G09O,MC65,FRA,FRA,,,,H. Gaston,G. Monfils,,,FRA,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,155.0,/en/stats/leaderboard?page=serve,7.0,12.0,52.0,73.0,141.0,70.0,51.0,73.0,28.0,19.0,68.0,53.0,9.0,17.0,0.0,147.0,/en/stats/leaderboard?page=serve,7.0,1.0,59.0,82.0,138.0,62.0,51.0,82.0,32.0,18.0,56.0,71.0,12.0,17.0,0.0,50.0,70.0,141.0,50.0,69.0,138.0,50.0,139.0,279.0,50.0,69.0,138.0,50.0,71.0,141.0,50.0,140.0,279.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS094,Round of 128,,,F,5,S0K7,A. Popyrin,Z. Svajda,P09Z,S0K7,AUS,USA,,,,Z. Svajda,A. Popyrin,,,USA,AUS,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,209.0,/en/stats/leaderboard?page=serve,3.0,14.0,63.0,72.0,115.0,72.0,52.0,72.0,63.0,27.0,43.0,57.0,4.0,7.0,0.0,215.0,/en/stats/leaderboard?page=serve,4.0,17.0,67.0,83.0,123.0,70.0,58.0,83.0,65.0,26.0,40.0,50.0,2.0,4.0,0.0,69.0,79.0,115.0,32.0,39.0,123.0,50.0,118.0,238.0,68.0,84.0,123.0,31.0,36.0,115.0,50.0,120.0,238.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS095,Round of 128,,,F,5,W09E,A. Walton,D. Medvedev,W09E,MM58,AUS,RUS,,6,,A. Walton,D. Medvedev,,6,AUS,RUS,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,183.0,/en/stats/leaderboard?page=serve,5.0,9.0,64.0,75.0,118.0,68.0,51.0,75.0,47.0,20.0,43.0,60.0,9.0,15.0,0.0,177.0,/en/stats/leaderboard?page=serve,1.0,3.0,69.0,114.0,166.0,62.0,71.0,114.0,44.0,23.0,52.0,76.0,16.0,21.0,0.0,60.0,71.0,118.0,43.0,72.0,166.0,50.0,143.0,284.0,57.0,94.0,166.0,40.0,47.0,118.0,50.0,141.0,284.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS096,Round of 128,,,F,5,DH58,A. de Minaur,T. Samuel,DH58,S0TM,AUS,GBR,8,,,A. de Minaur,T. Samuel,8,,AUS,GBR,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,178.0,/en/stats/leaderboard?page=serve,4.0,6.0,73.0,68.0,93.0,59.0,40.0,68.0,44.0,11.0,25.0,44.0,4.0,9.0,0.0,220.0,/en/stats/leaderboard?page=serve,3.0,5.0,82.0,61.0,74.0,74.0,45.0,61.0,62.0,8.0,13.0,50.0,1.0,2.0,0.0,55.0,51.0,93.0,28.0,21.0,74.0,43.0,72.0,167.0,72.0,53.0,74.0,45.0,42.0,93.0,57.0,95.0,167.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS097,Round of 128,,,F,5,B0PG,A. Blockx,C. Wong,B0PG,W0BH,BEL,HKG,,,,A. Blockx,C. Wong,,,BEL,HKG,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,171.0,/en/stats/leaderboard?page=serve,2.0,3.0,65.0,61.0,94.0,57.0,35.0,61.0,48.0,16.0,33.0,67.0,8.0,12.0,0.0,227.0,/en/stats/leaderboard?page=serve,4.0,13.0,67.0,49.0,73.0,84.0,41.0,49.0,67.0,16.0,24.0,100.0,1.0,1.0,0.0,54.0,51.0,94.0,22.0,16.0,73.0,40.0,67.0,167.0,78.0,57.0,73.0,46.0,43.0,94.0,60.0,100.0,167.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS098,Round of 128,,,F,5,N0BS,M. Navone,J. Brooksby,N0BS,B0CD,ARG,USA,,,,M. Navone,J. Brooksby,,,ARG,USA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,171.0,/en/stats/leaderboard?page=serve,2.0,0.0,72.0,79.0,109.0,61.0,48.0,79.0,40.0,12.0,30.0,69.0,11.0,16.0,0.0,193.0,/en/stats/leaderboard?page=serve,0.0,1.0,79.0,73.0,92.0,71.0,52.0,73.0,42.0,8.0,19.0,60.0,3.0,5.0,0.0,55.0,60.0,109.0,35.0,32.0,92.0,46.0,92.0,201.0,65.0,60.0,92.0,45.0,49.0,109.0,54.0,109.0,201.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS099,Round of 128,,,F,5,M0NI,T. Droguet,J. Mensik,D0DW,M0NI,FRA,CZE,,26,,J. Mensik,T. Droguet,26,,CZE,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,159.0,/en/stats/leaderboard?page=serve,5.0,5.0,47.0,36.0,76.0,72.0,26.0,36.0,40.0,16.0,40.0,45.0,5.0,11.0,0.0,172.0,/en/stats/leaderboard?page=serve,7.0,6.0,42.0,42.0,100.0,88.0,37.0,42.0,43.0,25.0,58.0,75.0,6.0,8.0,0.0,55.0,42.0,76.0,38.0,38.0,100.0,45.0,80.0,176.0,62.0,62.0,100.0,45.0,34.0,76.0,55.0,96.0,176.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS100,Round of 128,,,F,5,BT72,T. Etcheverry,N. Borges,EA24,BT72,ARG,POR,23,,,N. Borges,T. Etcheverry,,23,POR,ARG,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,161.0,/en/stats/leaderboard?page=serve,5.0,4.0,61.0,54.0,88.0,54.0,29.0,54.0,47.0,16.0,34.0,50.0,6.0,12.0,0.0,170.0,/en/stats/leaderboard?page=serve,3.0,8.0,64.0,59.0,92.0,71.0,42.0,59.0,30.0,10.0,33.0,80.0,8.0,10.0,0.0,51.0,45.0,88.0,43.0,40.0,92.0,47.0,85.0,180.0,57.0,52.0,92.0,49.0,43.0,88.0,53.0,95.0,180.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS101,Round of 128,,,F,5,KI95,M. Kecmanovic,F. Marozsan,KI95,M0CI,SRB,HUN,,,,M. Kecmanovic,F. Marozsan,,,SRB,HUN,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,168.0,/en/stats/leaderboard?page=serve,2.0,5.0,56.0,66.0,117.0,64.0,42.0,66.0,45.0,23.0,51.0,60.0,6.0,10.0,0.0,197.0,/en/stats/leaderboard?page=serve,3.0,2.0,69.0,66.0,95.0,77.0,51.0,66.0,52.0,15.0,29.0,60.0,3.0,5.0,0.0,56.0,65.0,117.0,31.0,29.0,95.0,44.0,94.0,212.0,69.0,66.0,95.0,44.0,52.0,117.0,56.0,118.0,212.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS102,Round of 128,,,F,5,U182,E. Nava,C. Ugo Carabelli,N0AM,U182,USA,ARG,,,,C. Ugo Carabelli,E. Nava,,,ARG,USA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,177.0,/en/stats/leaderboard?page=serve,3.0,9.0,80.0,99.0,124.0,63.0,62.0,99.0,28.0,7.0,25.0,64.0,9.0,14.0,0.0,209.0,/en/stats/leaderboard?page=serve,5.0,4.0,79.0,88.0,111.0,66.0,58.0,88.0,65.0,15.0,23.0,82.0,9.0,11.0,0.0,56.0,69.0,124.0,34.0,38.0,111.0,46.0,107.0,235.0,66.0,73.0,111.0,44.0,55.0,124.0,54.0,128.0,235.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS103,Round of 128,,,F,5,RE44,I. Buse,A. Rublev,B0ID,RE44,PER,RUS,,11,,A. Rublev,I. Buse,11,,RUS,PER,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,167.0,/en/stats/leaderboard?page=serve,4.0,3.0,62.0,87.0,141.0,60.0,52.0,87.0,46.0,25.0,54.0,60.0,12.0,20.0,0.0,186.0,/en/stats/leaderboard?page=serve,4.0,6.0,67.0,100.0,149.0,66.0,66.0,100.0,51.0,25.0,49.0,58.0,7.0,12.0,0.0,55.0,77.0,141.0,39.0,58.0,149.0,47.0,135.0,290.0,61.0,91.0,149.0,45.0,64.0,141.0,53.0,155.0,290.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS104,Round of 128,,,F,5,RH16,C. Ruud,R. Safiullin,RH16,SX50,NOR,RUS,15,,,C. Ruud,R. Safiullin,15,,NOR,RUS,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,190.0,/en/stats/leaderboard?page=serve,8.0,8.0,90.0,146.0,162.0,62.0,91.0,146.0,38.0,6.0,16.0,67.0,12.0,18.0,0.0,199.0,/en/stats/leaderboard?page=serve,6.0,7.0,88.0,125.0,142.0,63.0,79.0,125.0,47.0,8.0,17.0,60.0,9.0,15.0,0.0,60.0,97.0,162.0,39.0,55.0,142.0,50.0,152.0,304.0,61.0,87.0,142.0,40.0,65.0,162.0,50.0,152.0,304.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS105,Round of 128,,,F,5,M0JF,H. Medjedovic,Y. Hanfmann,M0JF,H997,SRB,GER,,,,H. Medjedovic,Y. Hanfmann,,,SRB,GER,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,193.0,/en/stats/leaderboard?page=serve,6.0,18.0,63.0,83.0,131.0,78.0,65.0,83.0,40.0,19.0,48.0,60.0,6.0,10.0,0.0,217.0,/en/stats/leaderboard?page=serve,2.0,13.0,72.0,85.0,118.0,82.0,70.0,85.0,52.0,17.0,33.0,83.0,5.0,6.0,0.0,64.0,84.0,131.0,26.0,31.0,118.0,46.0,115.0,249.0,74.0,87.0,118.0,36.0,47.0,131.0,54.0,134.0,249.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS106,Round of 128,,,F,5,SU87,L. Sonego,P. Herbert,SU87,H996,ITA,FRA,,,,L. Sonego,P. Herbert,,,ITA,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,193.0,/en/stats/leaderboard?page=serve,7.0,10.0,69.0,101.0,146.0,74.0,75.0,101.0,47.0,21.0,45.0,58.0,7.0,12.0,0.0,183.0,/en/stats/leaderboard?page=serve,5.0,7.0,61.0,93.0,153.0,72.0,67.0,93.0,48.0,29.0,60.0,69.0,11.0,16.0,0.0,66.0,96.0,146.0,37.0,57.0,153.0,51.0,153.0,299.0,63.0,96.0,153.0,34.0,50.0,146.0,49.0,146.0,299.0
