event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_isstatbetter_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set4_winner,tiebreak_set4_loser,doublefaults_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_loser,servicegamesplayed_isstatbetter_tot_loser,servicegamesplayed_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS111,R128,02:29:00,,F,4,G182,"4-6,6-3,7-6(7),6-3",M. Gustafsson,G. Ivanisevic,,,SWE,CRO,4-6,6-3,7-6(7),6-3,,02:29:00,266,/en/stats/leaderboard?page=serve,,4,70,110.0,158,75,83.0,110.0,35,17.0,48.0,88,14,16,21,286,/en/stats/leaderboard?page=serve,4,17,61,90.0,147,77,69.0,90.0,51,29.0,57.0,77,10,13.0,19,63,100,158,33,49,147,49,149,305,67,98,147,37,58,158,51,156,305,A,,,8,,,,,7,3,,,,M. Gustafsson,G. Ivanisevic,G182,I034,SWE,CRO,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS112,R128,02:56:00,,F,5,R286,"6-4,5-7,4-6,6-2,6-1",M. Rios,W. Black,,,CHI,ZIM,6-4,5-7,4-6,6-2,6-1,02:56:00,235,/en/stats/leaderboard?page=serve,,6,57,104.0,181,68,71.0,104.0,43,33.0,77.0,59,10,17,24,232,/en/stats/leaderboard?page=serve,3,4,72,124.0,173,54,67.0,124.0,49,24.0,49.0,64,18,28.0,23,57,104,181,47,82,173,53,186,354,53,91,173,43,77,181,47,168,354,A,,,9,,,,,,,,,,M. Rios,W. Black,R286,B499,CHI,ZIM,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS113,R128,02:05:00,,F,4,B397,"1-6,6-3,6-3,6-3",B. Black,F. Squillari,,,ZIM,ARG,1-6,6-3,6-3,6-3,,02:05:00,268,/en/stats/leaderboard?page=serve,,6,61,77.0,126,74,57.0,77.0,47,23.0,49.0,67,6,9,17,243,/en/stats/leaderboard?page=serve,5,4,76,91.0,120,64,58.0,91.0,34,10.0,29.0,58,7,12.0,17,63,80,126,43,52,120,54,132,246,57,68,120,37,46,126,46,114,246,A,,,2,,,,,,,,,,B. Black,F. Squillari,B397,S568,ZIM,ARG,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS114,R128,01:37:00,,F,3,B053,"6-1,6-1,6-4",A. Boetsch,K. Kucera,,,FRA,SVK,6-1,6-1,6-4,,,01:37:00,249,/en/stats/leaderboard?page=serve,,2,58,41.0,71,66,27.0,41.0,53,16.0,30.0,25,1,4,12,146,/en/stats/leaderboard?page=serve,9,2,49,49.0,99,57,28.0,49.0,22,11.0,50.0,40,6,15.0,12,61,43,71,61,60,99,61,103,170,39,39,99,39,28,71,39,67,170,A,,,5,,,,,,,,,,A. Boetsch,K. Kucera,B053,K237,FRA,SVK,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS115,R128,01:49:00,,F,3,O098,"7-6(7),6-2,6-1",M. Ondruska,M. Pastura,,,RSA,ARG,7-6(7),6-2,6-1,,,01:49:00,298,/en/stats/leaderboard?page=serve,,7,69,58.0,84,78,45.0,58.0,62,16.0,26.0,50,2,4,13,203,/en/stats/leaderboard?page=serve,5,3,63,65.0,103,58,38.0,65.0,34,13.0,38.0,36,4,11.0,14,73,61,84,50,52,103,60,113,187,50,51,103,27,23,84,40,74,187,A,,,2,7,3,,,,,,,,M. Ondruska,M. Pastura,O098,P289,RSA,ARG,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS116,R128,02:38:00,,F,4,W136,"7-6(8),4-6,6-4,6-0",T. Woodbridge,K. Carlsen,,,AUS,DEN,7-6(8),4-6,6-4,6-0,,02:38:00,260,/en/stats/leaderboard?page=serve,,3,68,81.0,120,69,56.0,81.0,46,18.0,39.0,33,2,6,19,230,/en/stats/leaderboard?page=serve,2,4,52,65.0,124,66,43.0,65.0,47,28.0,59.0,36,4,11.0,19,62,74,120,43,53,124,52,127,244,57,71,124,38,46,120,48,117,244,A,,,4,8,6,,,,,,,,T. Woodbridge,K. Carlsen,W136,C328,AUS,DEN,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS117,R128,01:30:00,,F,3,A226,"6-3,6-4,6-2",H. Arazi,H. Dreekmann,,,MAR,GER,6-3,6-4,6-2,,,01:30:00,263,/en/stats/leaderboard?page=serve,,4,52,50.0,97,78,39.0,50.0,49,23.0,47.0,78,7,9,14,203,/en/stats/leaderboard?page=serve,7,4,40,33.0,82,76,25.0,33.0,37,18.0,49.0,45,5,11.0,13,64,62,97,48,39,82,56,101,179,52,43,82,36,35,97,44,78,179,A,,,5,,,,,,,,,,H. Arazi,H. Dreekmann,A226,D249,MAR,GER,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS118,R128,02:37:00,,F,5,L206,"6-1,6-2,4-6,1-6,6-4",M. Larsson,J. Courier,,,SWE,USA,6-1,6-2,4-6,1-6,6-4,02:37:00,267,/en/stats/leaderboard?page=serve,,8,60,78.0,129,73,57.0,78.0,53,27.0,51.0,44,4,9,21,235,/en/stats/leaderboard?page=serve,6,6,62,88.0,141,75,66.0,88.0,32,17.0,53.0,50,7,14.0,21,65,84,129,41,58,141,53,142,270,59,83,141,35,45,129,47,128,270,A,,,3,,,,,,,,,,M. Larsson,J. Courier,L206,C243,SWE,USA,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS119,R128,01:25:00,,F,3,M535,"6-3,6-2,6-2",F. Mantilla,R. Fromberg,,,ESP,AUS,6-3,6-2,6-2,,,01:25:00,325,/en/stats/leaderboard?page=serve,False,2,83,58.0,70,81,47.0,58.0,67,8.0,12.0,,0,,13,220,/en/stats/leaderboard?page=serve,3,6,61,54.0,88,72,39.0,54.0,26,9.0,34.0,38,3,8.0,12,79,55,70,45,40,88,60,95,158,55,48,88,21,15,70,40,63,158,A,,,,,,,,,,,,,F. Mantilla,R. Fromberg,M535,F164,ESP,AUS,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS120,R128,01:38:00,,F,4,B350,"6-3,0-6,6-2,6-0",S. Bruguera,J. Van Herck,,,ESP,BEL,6-3,0-6,6-2,6-0,,01:38:00,269,/en/stats/leaderboard?page=serve,,12,61,61.0,100,77,47.0,61.0,49,19.0,39.0,56,5,9,15,201,/en/stats/leaderboard?page=serve,5,5,60,52.0,87,62,32.0,52.0,29,10.0,35.0,13,1,8.0,14,66,66,100,52,45,87,59,111,187,48,42,87,34,34,100,41,76,187,A,,,3,,,,,,,,,,S. Bruguera,J. Van Herck,B350,V167,ESP,BEL,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS121,R128,02:06:00,,F,4,S559,"6-2,6-4,5-7,6-4",D. van Scheppingen,P. Haarhuis,,,NED,NED,6-2,6-4,5-7,6-4,,02:06:00,269,/en/stats/leaderboard?page=serve,,4,66,84.0,128,79,66.0,84.0,45,20.0,44.0,56,5,9,20,227,/en/stats/leaderboard?page=serve,6,5,60,81.0,136,67,54.0,81.0,36,20.0,55.0,56,9,16.0,20,67,86,128,46,62,136,56,148,264,54,74,136,33,42,128,44,116,264,A,,,5,,,,,,,,,,D. van Scheppingen,P. Haarhuis,S559,H223,NED,NED,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS122,R128,02:05:00,,F,3,N233,"6-2,7-5,6-3",D. Norman,S. Sargsian,,,BEL,ARM,6-2,7-5,6-3,,,02:05:00,289,/en/stats/leaderboard?page=serve,,5,65,64.0,98,81,52.0,64.0,47,16.0,34.0,75,3,4,15,248,/en/stats/leaderboard?page=serve,1,4,67,66.0,99,59,39.0,66.0,55,18.0,33.0,44,4,9.0,14,69,68,98,42,42,99,56,110,197,58,57,99,31,30,98,44,87,197,A,,,2,,,,,,,,,,D. Norman,S. Sargsian,N233,S545,BEL,ARM,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS123,R128,02:14:00,,F,4,S443,"7-5,6-1,4-6,6-3",S. Stolle,R. Furlan,,,AUS,ITA,7-5,6-1,4-6,6-3,,02:14:00,291,/en/stats/leaderboard?page=serve,,16,66,95.0,143,80,76.0,95.0,46,22.0,48.0,80,8,10,19,252,/en/stats/leaderboard?page=serve,6,6,74,92.0,125,65,60.0,92.0,45,15.0,33.0,40,4,10.0,19,69,98,143,40,50,125,55,148,268,60,75,125,31,45,143,45,120,268,A,,,6,,,,,,,,,,S. Stolle,R. Furlan,S443,F192,AUS,ITA,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS124,R128,03:04:00,,F,4,K154,"7-5,6-3,4-6,7-6(7)",J. Krocsko,J. Kroslak,,,HUN,SVK,7-5,6-3,4-6,7-6(7),,03:04:00,249,/en/stats/leaderboard?page=serve,,1,79,124.0,157,59,73.0,124.0,48,16.0,33.0,59,10,17,21,197,/en/stats/leaderboard?page=serve,16,3,51,99.0,193,63,62.0,99.0,37,35.0,94.0,55,11,20.0,22,57,89,157,50,96,193,53,185,350,50,97,193,43,68,157,47,165,350,A,7,5,4,,,,,,,,,,J. Krocsko,J. Kroslak,K154,K296,HUN,SVK,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS125,R128,03:00:00,,F,5,S454,"2-6,6-4,4-6,6-4,6-2",S. Simian,G. Schaller,,,FRA,AUT,2-6,6-4,4-6,6-4,6-2,03:00:00,259,/en/stats/leaderboard?page=serve,,8,53,84.0,160,74,62.0,84.0,50,38.0,76.0,71,10,14,23,287,/en/stats/leaderboard?page=serve,,2,83,121.0,146,64,77.0,121.0,60,15.0,25.0,62,8,13.0,23,63,100,160,37,54,146,50,154,306,63,92,146,38,60,160,50,152,306,A,,,8,,,,,,,False,,,S. Simian,G. Schaller,S454,S315,FRA,AUT,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS126,R128,01:28:00,,F,3,G319,"6-1,6-2,6-3",J. Golmard,A. Clement,,,FRA,FRA,6-1,6-2,6-3,,,01:28:00,288,/en/stats/leaderboard?page=serve,,7,61,50.0,82,80,40.0,50.0,53,17.0,32.0,86,6,7,12,186,/en/stats/leaderboard?page=serve,2,4,49,37.0,75,65,24.0,37.0,29,11.0,38.0,42,5,12.0,12,70,57,82,53,40,75,62,97,157,47,35,75,30,25,82,38,60,157,A,,,4,,,,,,,,,,J. Golmard,A. Clement,G319,C487,FRA,FRA,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS127,R128,01:38:00,,F,3,C274,"6-2,6-3,6-2",M. Chang,R. Gilbert,,,USA,FRA,6-2,6-3,6-2,,,01:38:00,268,/en/stats/leaderboard?page=serve,,5,62,51.0,82,82,42.0,51.0,39,12.0,31.0,60,3,5,13,194,/en/stats/leaderboard?page=serve,2,1,65,47.0,72,53,25.0,47.0,36,9.0,25.0,22,2,9.0,12,66,54,82,53,38,72,60,92,154,47,34,72,34,28,82,40,62,154,A,,,4,,,,,,,,,,M. Chang,R. Gilbert,C274,G108,USA,FRA,,
