event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS097,R128,02:13:00,,F,3,M655,"6-4,4-6,6-0",N. Massu,A. Di Pasquale,,,CHI,FRA,6-4,4-6,6-0,,,02:13:00,,,,,,,254,/en/stats/leaderboard?page=serve,1,1,62,57,92,67,38,57,49,17,35,67,6,9,13,205,/en/stats/leaderboard?page=serve,4,1,68,60,88,58,35,60,29,8,28,54,7,13,13,60,55,92,51,45,88,56,100,180,49,43,88,40,37,92,44,80,180,A,,,N. Massu,A. Di Pasquale,M655,D357,CHI,FRA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS098,R128,01:07:00,,F,2,G352,"6-4,6-1",J. Gambill,S. Dosedel,,,USA,CZE,6-4,6-1,,,,01:07:00,,,,,,,278,/en/stats/leaderboard?page=serve,6,10,55,30,55,87,26,30,44,11,25,75,3,4,9,202,/en/stats/leaderboard?page=serve,4,0,65,32,49,56,18,32,35,6,17,33,2,6,8,67,37,55,51,25,49,60,62,104,49,24,49,33,18,55,40,42,104,A,,,J. Gambill,S. Dosedel,G352,D198,USA,CZE,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS101,R128,02:03:00,,F,3,S681,"4-6,6-3,7-5",C. Saulnier,T. Johansson,,,FRA,SWE,4-6,6-3,7-5,,,02:03:00,,,,,,,266,/en/stats/leaderboard?page=serve,2,12,53,60,114,78,47,60,44,24,54,70,7,10,16,268,/en/stats/leaderboard?page=serve,2,14,58,47,81,81,38,47,44,15,34,33,2,6,15,62,71,114,35,28,81,51,99,195,65,53,81,38,43,114,49,96,195,A,,,C. Saulnier,T. Johansson,S681,J129,FRA,SWE,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS102,R128,01:16:00,,F,2,B499,"6-4,6-1",W. Black,A. Berasategui,,,ZIM,ESP,6-4,6-1,,,,01:16:00,,,,,,,242,/en/stats/leaderboard?page=serve,4,2,52,32,61,81,26,32,34,10,29,75,6,8,9,176,/en/stats/leaderboard?page=serve,8,0,72,49,68,59,29,49,16,3,19,58,7,12,8,59,36,61,53,36,68,56,72,129,47,32,68,41,25,61,44,57,129,A,,,W. Black,A. Berasategui,B499,B428,ZIM,ESP,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS105,R128,01:04:00,,F,2,G374,"6-3,6-3",G. Gaudio,H. Gumy,,,ARG,ARG,6-3,6-3,,,,01:04:00,,,,,,,281,/en/stats/leaderboard?page=serve,3,2,48,23,48,74,17,23,72,18,25,50,1,2,9,214,/en/stats/leaderboard?page=serve,3,1,51,25,49,72,18,25,38,9,24,33,2,6,9,73,35,48,45,22,49,59,57,97,55,27,49,27,13,48,41,40,97,A,,,G. Gaudio,H. Gumy,G374,G247,ARG,ARG,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS106,R128,01:29:00,,F,3,F339,"6-4,0-6,4-1",M. Fish,G. Blanco,,,USA,ESP,6-4,0-6,4-1,,,01:29:00,,,,,,,224,/en/stats/leaderboard?page=serve,4,3,57,39,68,67,26,39,38,11,29,67,8,12,11,252,/en/stats/leaderboard?page=serve,2,3,66,40,61,65,26,40,48,10,21,40,2,5,11,54,37,68,41,25,61,48,62,129,59,36,61,46,31,68,52,67,129,A,,,M. Fish,G. Blanco,F339,B518,USA,ESP,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS109,R128,00:56:00,,F,2,G333,"6-2,6-1",P. Goldstein,C. Ruud,,,USA,NOR,6-2,6-1,,,,00:56:00,,,,,,,279,/en/stats/leaderboard?page=serve,2,1,60,25,42,80,20,25,53,9,17,50,1,2,8,173,/en/stats/leaderboard?page=serve,2,0,64,25,39,40,10,25,43,6,14,29,2,7,7,69,29,42,59,23,39,64,52,81,41,16,39,31,13,42,36,29,81,A,,,P. Goldstein,C. Ruud,G333,R219,USA,NOR,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS110,R128,01:25:00,,F,2,C433,"6-4,7-5",G. Canas,I. Ljubicic,,,ARG,CRO,6-4,7-5,,,,01:25:00,,,,,,,270,/en/stats/leaderboard?page=serve,5,4,74,50,68,72,36,50,44,8,18,71,5,7,11,230,/en/stats/leaderboard?page=serve,3,10,57,38,67,79,30,38,24,7,29,0,0,4,11,65,44,68,45,30,67,55,74,135,55,37,67,35,24,68,45,61,135,A,,,G. Canas,I. Ljubicic,C433,L360,ARG,CRO,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS113,R128,02:11:00,,F,3,C243,"6-3,3-6,7-5",J. Courier,D. Nalbandian,,,USA,ARG,6-3,3-6,7-5,,,02:11:00,,,,,,,258,/en/stats/leaderboard?page=serve,4,3,56,60,107,63,38,60,60,28,47,70,7,10,15,233,/en/stats/leaderboard?page=serve,11,4,52,52,100,73,38,52,42,20,48,60,6,10,15,62,66,107,42,42,100,52,108,207,58,58,100,38,41,107,48,99,207,A,,,J. Courier,D. Nalbandian,C243,N301,USA,ARG,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS114,R128,01:25:00,,F,2,B503,"6-4,6-4",G. Bastl,T. Ketola,,,SUI,FIN,6-4,6-4,,,,01:25:00,,,,,,,296,/en/stats/leaderboard?page=serve,2,3,68,50,73,70,35,50,57,13,23,100,8,8,10,266,/en/stats/leaderboard?page=serve,1,3,65,42,65,71,30,42,48,11,23,33,1,3,10,66,48,73,37,24,65,52,72,138,63,41,65,34,25,73,48,66,138,A,,,G. Bastl,T. Ketola,B503,K297,SUI,FIN,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS117,R128,01:08:00,,F,2,G319,"6-4,6-2",J. Golmard,D. Vacek,,,FRA,CZE,6-4,6-2,,,,01:08:00,,,,,,,289,/en/stats/leaderboard?page=serve,0,10,61,30,49,83,25,30,47,9,19,0,0,1,9,208,/en/stats/leaderboard?page=serve,7,4,47,27,58,67,18,27,42,13,31,33,2,6,9,69,34,49,47,27,58,57,61,107,53,31,58,31,15,49,43,46,107,A,,,J. Golmard,D. Vacek,G319,V141,FRA,CZE,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS118,R128,01:06:00,,F,2,M680,"6-4,6-3",X. Malisse,M. Larsson,,,BEL,SWE,6-4,6-3,,,,01:06:00,,,,,,,267,/en/stats/leaderboard?page=serve,4,10,55,35,64,71,25,35,55,16,29,50,2,4,10,212,/en/stats/leaderboard?page=serve,2,2,64,35,55,63,22,35,30,6,20,33,2,6,9,64,41,64,49,27,55,57,68,119,51,28,55,36,23,64,43,51,119,A,,,X. Malisse,M. Larsson,M680,L206,BEL,SWE,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS121,R128,01:14:00,,F,2,B397,"6-3,7-5",B. Black,R. Schuettler,,,ZIM,GER,6-3,7-5,,,,01:14:00,,,,,,,271,/en/stats/leaderboard?page=serve,0,2,53,28,53,68,19,28,68,17,25,33,1,3,10,213,/en/stats/leaderboard?page=serve,4,1,46,29,63,72,21,29,44,15,34,50,5,10,11,68,36,53,43,27,63,54,63,116,57,36,63,32,17,53,46,53,116,A,,,B. Black,R. Schuettler,B397,S636,ZIM,GER,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS122,R128,01:18:00,,F,2,M475,"7-5,6-2",A. Medvedev,A. Ilie,,,UKR,AUS,7-5,6-2,,,,01:18:00,,,,,,,269,/en/stats/leaderboard?page=serve,5,6,50,40,80,78,31,40,50,20,40,91,10,11,10,206,/en/stats/leaderboard?page=serve,9,2,50,35,70,57,20,35,46,16,35,56,5,9,10,64,51,80,49,34,70,57,85,150,51,36,70,36,29,80,43,65,150,A,,,A. Medvedev,A. Ilie,M475,I052,UKR,AUS,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS125,R128,01:02:00,,F,2,V250,"6-1,6-3",A. Vinciguerra,K. Kucera,,,SWE,SVK,6-1,6-3,,,,01:02:00,,,,,,,273,/en/stats/leaderboard?page=serve,2,5,58,33,57,79,26,33,46,11,24,89,8,9,8,166,/en/stats/leaderboard?page=serve,8,0,41,20,49,55,11,20,41,12,29,64,9,14,8,65,37,57,53,26,49,59,63,106,47,23,49,35,20,57,41,43,106,A,,,A. Vinciguerra,K. Kucera,V250,K237,SWE,SVK,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS126,R128,01:10:00,,F,2,M605,"6-4,6-2",C. Moya,J. Viloca-Puig,,,ESP,ESP,6-4,6-2,,,,01:10:00,,,,,,,303,/en/stats/leaderboard?page=serve,1,3,53,27,51,81,22,27,67,16,24,0,0,0,9,247,/en/stats/leaderboard?page=serve,0,0,70,47,67,51,24,47,60,12,20,63,5,8,9,75,38,51,46,31,67,58,69,118,54,36,67,25,13,51,42,49,118,A,,,C. Moya,J. Viloca-Puig,M605,V161,ESP,ESP,,
