event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS105,R128,01:39:00,,F,3,M680,"3-6,6-3,6-0",X. Malisse,N. Lapentti,,,BEL,ECU,3-6,6-3,6-0,,,01:39:00,,,,,,,256,/en/stats/leaderboard?page=serve,4,6,54,41,76,76,31,41,49,17,35,67,6,9,12,215,/en/stats/leaderboard?page=serve,1,8,68,46,68,63,29,46,27,6,22,45,5,11,12,63,48,76,49,33,68,56,81,144,51,35,68,37,28,76,44,63,144,A,X. Malisse,N. Lapentti,M680,L290,BEL,ECU,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS106,R128,01:19:00,,F,2,M655,"6-4,6-3",N. Massu,R. Sluiter,,,CHI,NED,6-4,6-3,,,,01:19:00,,,,,,,276,/en/stats/leaderboard?page=serve,3,6,54,29,54,79,23,29,52,13,25,50,1,2,9,227,/en/stats/leaderboard?page=serve,2,4,56,31,55,55,17,31,54,13,24,33,2,6,10,67,36,54,45,25,55,56,61,109,55,30,55,33,18,54,44,48,109,A,N. Massu,R. Sluiter,M655,S693,CHI,NED,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS109,R128,01:40:00,,F,3,A389,"5-7,6-1,6-1",J. Acasuso,T. Zib,,,ARG,CZE,5-7,6-1,6-1,,,01:40:00,,,,,,,307,/en/stats/leaderboard?page=serve,1,21,57,38,67,87,33,38,59,17,29,60,3,5,13,216,/en/stats/leaderboard?page=serve,7,6,65,55,85,56,31,55,43,13,30,57,8,14,13,75,50,67,48,41,85,60,91,152,52,44,85,25,17,67,40,61,152,A,J. Acasuso,T. Zib,A389,Z074,ARG,CZE,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS110,R128,02:06:00,,F,3,G333,"3-6,7-6(8),1-1",P. Goldstein,J. Gimelstob,,,USA,USA,3-6,7-6(8),1-1,,,02:06:00,,,8,6,,,284,/en/stats/leaderboard?page=serve,3,0,70,55,79,65,36,55,71,17,24,67,4,6,11,265,/en/stats/leaderboard?page=serve,6,7,46,44,95,70,31,44,57,29,51,86,6,7,12,67,53,79,37,35,95,51,88,174,63,60,95,33,26,79,49,86,174,A,P. Goldstein,J. Gimelstob,G333,G354,USA,USA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS113,R128,01:30:00,,F,2,V247,"6-4,6-4",R. Vik,J. Bjorkman,,,CZE,SWE,6-4,6-4,,,,01:30:00,,,,,,,262,/en/stats/leaderboard?page=serve,3,4,60,40,67,73,29,40,48,13,27,33,1,3,10,225,/en/stats/leaderboard?page=serve,4,1,51,31,61,84,26,31,33,10,30,60,6,10,10,63,42,67,41,25,61,52,67,128,59,36,61,37,25,67,48,61,128,A,R. Vik,J. Bjorkman,V247,B446,CZE,SWE,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS114,R128,01:46:00,,F,3,L428,"6-7(4),6-0,6-3",M. Llodra,L. Dlouhy,,,FRA,CZE,6-7(4),6-0,6-3,,,01:46:00,4,7,,,,,284,/en/stats/leaderboard?page=serve,2,10,69,55,80,75,41,55,48,12,25,50,2,4,13,194,/en/stats/leaderboard?page=serve,5,2,45,40,88,60,24,40,42,20,48,13,1,8,14,66,53,80,50,44,88,58,97,168,50,44,88,34,27,80,42,71,168,A,M. Llodra,L. Dlouhy,L428,D487,FRA,CZE,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS117,R128,01:38:00,,F,3,C328,"3-6,6-3,6-0",K. Carlsen,C. Saulnier,,,DEN,FRA,3-6,6-3,6-0,,,01:38:00,,,,,,,287,/en/stats/leaderboard?page=serve,2,14,61,49,80,78,38,49,45,14,31,67,2,3,12,236,/en/stats/leaderboard?page=serve,4,4,58,37,64,68,25,37,44,12,27,20,1,5,12,65,52,80,42,27,64,55,79,144,58,37,64,35,28,80,45,65,144,A,K. Carlsen,C. Saulnier,C328,S681,DEN,FRA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS118,R128,01:53:00,,F,3,R336,"2-6,6-4,6-4",C. Rochus,W. Moodie,,,BEL,RSA,2-6,6-4,6-4,,,01:53:00,,,,,,,250,/en/stats/leaderboard?page=serve,4,1,75,65,87,66,43,65,41,9,22,33,2,6,14,249,/en/stats/leaderboard?page=serve,10,12,66,57,86,79,45,57,31,9,29,69,9,13,14,60,52,87,37,32,86,49,84,173,63,54,86,40,35,87,51,89,173,A,C. Rochus,W. Moodie,R336,M759,BEL,RSA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS121,R128,01:34:00,,F,2,S424,"6-3,7-6(7)",F. Santoro,I. Karlovic,,,FRA,CRO,6-3,7-6(7),,,,01:34:00,,,7,5,,,308,/en/stats/leaderboard?page=serve,2,2,78,57,73,74,42,57,56,9,16,0,0,0,11,290,/en/stats/leaderboard?page=serve,1,9,57,36,63,83,30,36,52,14,27,75,3,4,10,70,51,73,30,19,63,51,70,136,70,44,63,30,22,73,49,66,136,A,F. Santoro,I. Karlovic,S424,K336,FRA,CRO,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS122,R128,02:07:00,,F,3,W367,"7-5,3-6,6-4",S. Wawrinka,A. Murray,,,SUI,GBR,7-5,3-6,6-4,,,02:07:00,,,,,,,220,/en/stats/leaderboard?page=serve,8,1,62,65,105,63,41,65,40,16,40,45,5,11,16,226,/en/stats/leaderboard?page=serve,2,5,54,49,91,49,24,49,60,25,42,54,7,13,15,54,57,105,46,42,91,51,99,196,54,49,91,46,48,105,49,97,196,A,S. Wawrinka,A. Murray,W367,MC10,SUI,GBR,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS125,R128,01:02:00,,F,2,C478,"6-2,6-1",A. Calleri,J. Monaco,,,ARG,ARG,6-2,6-1,,,,01:02:00,,,,,,,291,/en/stats/leaderboard?page=serve,3,2,57,29,51,76,22,29,59,13,22,100,1,1,8,187,/en/stats/leaderboard?page=serve,0,2,52,23,44,48,11,23,43,9,21,33,2,6,7,69,35,51,55,24,44,62,59,95,45,20,44,31,16,51,38,36,95,A,A. Calleri,J. Monaco,C478,MA21,ARG,ARG,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS126,R128,02:00:00,,F,3,M605,"5-7,7-5,6-4",C. Moya,V. Hanescu,,,ESP,ROU,5-7,7-5,6-4,,,02:00:00,,,,,,,296,/en/stats/leaderboard?page=serve,3,2,55,49,89,80,39,49,68,27,40,75,3,4,17,296,/en/stats/leaderboard?page=serve,2,7,67,62,92,69,43,62,67,20,30,50,2,4,17,74,66,89,32,29,92,52,95,181,68,63,92,26,23,89,48,86,181,A,C. Moya,V. Hanescu,M605,H528,ESP,ROU,,
