event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,servicegamesplayed_isstatbetter_tot_winner,servicegamesplayed_isstatbetter_tot_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS106,R128,02:30:00,,F,4,W123,"6-4,3-6,6-3,6-3",D. Wheaton,M. Craca,,,USA,GER,6-4,3-6,6-3,6-3,,02:30:00,294,/en/stats/leaderboard?page=serve,5,14,63,78.0,123,83,65.0,78.0,51,23.0,45.0,60,3,5,18,246,/en/stats/leaderboard?page=serve,5,3,57,76.0,133,71,54.0,76.0,47,27.0,57.0,50,5,10.0,19,72,88,123,39,52,133,55,140,256,61,81,133,28,35,123,45,116,256,A,,,,,,,,,,,,,D. Wheaton,M. Craca,W123,C439,USA,GER,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS107,R128,01:33:00,,F,3,K316,"6-4,6-4,6-0",N. Kiefer,M. Draper,,,GER,AUS,6-4,6-4,6-0,,,01:33:00,258,/en/stats/leaderboard?page=serve,7,12,52,52.0,100,85,44.0,52.0,40,19.0,48.0,50,3,6,13,198,/en/stats/leaderboard?page=serve,2,8,65,65.0,100,63,41.0,65.0,26,9.0,35.0,20,2,10.0,13,63,63,100,50,50,100,57,113,200,50,50,100,37,37,100,44,87,200,A,,,,,,,,,,,,,N. Kiefer,M. Draper,K316,D206,GER,AUS,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS108,R128,03:15:00,,F,4,T195,"7-5,7-5,6-7(5),6-4",M. Tebbutt,M. Filippini,,,AUS,URU,7-5,7-5,6-7(5),6-4,,03:15:00,250,/en/stats/leaderboard?page=serve,12,8,60,111.0,186,76,84.0,111.0,36,27.0,75.0,60,6,10,23,258,/en/stats/leaderboard?page=serve,2,2,73,113.0,154,65,73.0,113.0,51,21.0,41.0,42,5,12.0,23,60,111,186,39,60,154,50,171,340,61,94,154,40,75,186,50,169,340,A,,5,7,,,,,,,,,,M. Tebbutt,M. Filippini,T195,F165,AUS,URU,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS109,R128,01:45:00,,F,3,B499,"6-4,6-2,6-2",W. Black,B. Steven,,,ZIM,NZL,6-4,6-2,6-2,,,01:45:00,283,/en/stats/leaderboard?page=serve,4,6,58,48.0,83,85,41.0,48.0,54,19.0,35.0,,0,,13,223,/en/stats/leaderboard?page=serve,3,0,64,62.0,97,52,32.0,62.0,49,17.0,35.0,44,4,9.0,13,72,60,83,49,48,97,60,108,180,51,49,97,28,23,83,40,72,180,A,,,,,,,,,,,,,W. Black,B. Steven,B499,S321,ZIM,NZL,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS110,R128,02:25:00,,F,5,R186,"2-6,6-3,4-6,6-2,6-0",G. Raoux,S. Stolle,,,FRA,AUS,2-6,6-3,4-6,6-2,6-0,02:25:00,248,/en/stats/leaderboard?page=serve,5,8,76,101.0,133,68,69.0,101.0,31,10.0,32.0,54,7,13,20,229,/en/stats/leaderboard?page=serve,2,5,79,107.0,136,57,61.0,107.0,38,11.0,29.0,23,3,13.0,21,59,79,133,47,64,136,53,143,269,53,72,136,41,54,133,47,126,269,A,,,,,,,,,,,,,G. Raoux,S. Stolle,R186,S443,FRA,AUS,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS111,R128,03:02:00,,F,4,C274,"6-3,7-6(7),5-7,6-3",M. Chang,K. Carlsen,,,USA,DEN,6-3,7-6(7),5-7,6-3,,03:02:00,285,/en/stats/leaderboard?page=serve,2,9,56,81.0,145,78,63.0,81.0,58,37.0,64.0,73,8,11,22,270,/en/stats/leaderboard?page=serve,5,14,51,70.0,137,81,57.0,70.0,49,33.0,67.0,64,7,11.0,20,69,100,145,34,47,137,52,147,282,66,90,137,31,45,145,48,135,282,A,,,,,,,7,2,,,,,M. Chang,K. Carlsen,C274,C328,USA,DEN,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS112,R128,02:06:00,,F,3,A176,"6-4,7-6(7),7-5",J. Apell,T. Muster,,,SWE,AUT,6-4,7-6(7),7-5,,,02:06:00,277,/en/stats/leaderboard?page=serve,5,14,60,80.0,134,78,62.0,80.0,48,26.0,54.0,40,2,5,17,236,/en/stats/leaderboard?page=serve,4,2,58,68.0,117,65,44.0,68.0,45,22.0,49.0,58,7,12.0,17,66,88,134,44,51,117,55,139,251,56,66,117,34,46,134,45,112,251,A,,,,,,,7,5,,,,,J. Apell,T. Muster,A176,M099,SWE,AUT,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS113,R128,01:53:00,,F,3,R280,"6-3,7-6(7),6-3",L. Roux,T. Nydahl,,,FRA,SWE,6-3,7-6(7),6-3,,,01:53:00,319,/en/stats/leaderboard?page=serve,1,13,73,80.0,109,86,69.0,80.0,55,16.0,29.0,,0,,16,275,/en/stats/leaderboard?page=serve,3,7,71,76.0,107,76,58.0,76.0,39,12.0,31.0,67,4,6.0,14,78,85,109,35,37,107,56,122,216,65,70,107,22,24,109,44,94,216,A,,,,,,,7,5,,,,,L. Roux,T. Nydahl,R280,N099,FRA,SWE,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS114,R128,02:18:00,,F,4,A203,"7-6(7),5-7,6-3,6-2",K. Alami,A. Radulescu,,,MAR,GER,7-6(7),5-7,6-3,6-2,,02:18:00,275,/en/stats/leaderboard?page=serve,6,12,65,91.0,140,75,68.0,91.0,49,24.0,49.0,56,5,9,21,248,/en/stats/leaderboard?page=serve,6,7,68,98.0,144,63,62.0,98.0,46,21.0,46.0,54,7,13.0,20,66,92,140,42,61,144,54,153,284,58,83,144,34,48,140,46,131,284,A,,,,7,0,,,,,,,,K. Alami,A. Radulescu,A203,R284,MAR,GER,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS115,R128,02:01:00,,F,4,A272,"7-6(11),6-2,2-6,6-2",J. Alonso,R. Furlan,,,ESP,ITA,7-6(11),6-2,2-6,6-2,,02:01:00,297,/en/stats/leaderboard?page=serve,3,16,85,104.0,123,74,77.0,104.0,42,8.0,19.0,25,1,4,18,270,/en/stats/leaderboard?page=serve,3,3,84,102.0,122,59,60.0,102.0,55,11.0,20.0,44,4,9.0,18,69,85,123,42,51,122,56,136,245,58,71,122,31,38,123,44,109,245,A,,,,11,9,,,,,,,,J. Alonso,R. Furlan,A272,F192,ESP,ITA,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS116,R128,00:29:00,,F,1,S331,6-2,J. Stoltenberg,G. Blanco,,,AUS,ESP,6-2,,,,,00:29:00,206,/en/stats/leaderboard?page=serve,,0,52,11.0,21,64,7.0,11.0,90,9.0,10.0,0,0,,5,178,/en/stats/leaderboard?page=serve,4,0,42,15.0,36,47,7.0,15.0,43,9.0,21.0,60,3,5.0,4,76,16,21,56,20,36,63,36,57,44,16,36,24,5,21,37,21,57,A,False,,,,,,,,,,,,J. Stoltenberg,G. Blanco,S331,B518,AUS,ESP,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS117,R128,01:34:00,,F,3,I052,"6-4,6-2,6-3",A. Ilie,J. Knippschild,,,AUS,GER,6-4,6-2,6-3,,,01:34:00,268,/en/stats/leaderboard?page=serve,3,5,49,43.0,88,79,34.0,43.0,53,24.0,45.0,33,1,3,14,209,/en/stats/leaderboard?page=serve,5,5,48,43.0,90,65,28.0,43.0,43,20.0,47.0,57,8,14.0,13,66,58,88,47,42,90,56,100,178,53,48,90,34,30,88,44,78,178,A,,,,,,,,,,,,,A. Ilie,J. Knippschild,I052,K260,AUS,GER,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS118,R128,01:35:00,,F,3,E113,"6-3,6-4,6-3",T. Enqvist,J. Marin,,,SWE,CRC,6-3,6-4,6-3,,,01:35:00,301,/en/stats/leaderboard?page=serve,,6,73,69.0,94,74,51.0,69.0,56,14.0,25.0,67,2,3,14,251,/en/stats/leaderboard?page=serve,1,7,65,59.0,91,69,41.0,59.0,47,15.0,32.0,50,5,10.0,14,69,65,94,38,35,91,54,100,185,62,56,91,31,29,94,46,85,185,A,False,,,,,,,,,,,,T. Enqvist,J. Marin,E113,M578,SWE,CRC,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS119,R128,01:11:00,,F,3,R286,"6-1,6-3,6-3",M. Rios,G. Stafford,,,CHI,RSA,6-1,6-3,6-3,,,01:11:00,293,/en/stats/leaderboard?page=serve,2,4,76,63.0,83,70,44.0,63.0,55,11.0,20.0,91,10,11,11,142,/en/stats/leaderboard?page=serve,7,1,61,43.0,70,49,21.0,43.0,11,3.0,27.0,20,2,10.0,11,66,55,83,66,46,70,66,101,153,34,24,70,34,28,83,34,52,153,A,,,,,,,,,,,,,M. Rios,G. Stafford,R286,S406,CHI,RSA,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS120,R128,01:40:00,,F,3,C378,"7-6(7),6-2,6-4",A. Costa,T. Haas,,,ESP,GER,7-6(7),6-2,6-4,,,01:40:00,300,/en/stats/leaderboard?page=serve,2,1,72,59.0,82,69,41.0,59.0,74,17.0,23.0,0,0,2,15,241,/en/stats/leaderboard?page=serve,2,6,59,63.0,106,68,43.0,63.0,44,19.0,43.0,50,5,10.0,15,71,58,82,42,44,106,54,102,188,58,62,106,29,24,82,46,86,188,A,,,,7,5,,,,,,,,A. Costa,T. Haas,C378,H355,ESP,GER,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS121,R128,02:22:00,,F,4,A092,"3-6,7-6(7),6-2,6-2",A. Agassi,M. Martelli,,,USA,ITA,3-6,7-6(7),6-2,6-2,,02:22:00,290,/en/stats/leaderboard?page=serve,4,5,65,73.0,112,74,54.0,73.0,62,24.0,39.0,67,4,6,18,275,/en/stats/leaderboard?page=serve,3,23,66,118.0,178,69,81.0,118.0,47,28.0,60.0,79,19,24.0,19,70,78,112,39,69,178,51,147,290,61,109,178,30,34,112,49,143,290,A,,,,,,,7,3,,,,,A. Agassi,M. Martelli,A092,M543,USA,ITA,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS122,R128,01:50:00,,F,3,G297,"7-6(10),6-4,6-2",O. Gross,M. Goellner,,,GER,GER,7-6(10),6-4,6-2,,,01:50:00,279,/en/stats/leaderboard?page=serve,2,5,68,67.0,99,72,48.0,67.0,56,18.0,32.0,25,1,4,15,225,/en/stats/leaderboard?page=serve,11,13,50,67.0,133,78,52.0,67.0,35,23.0,66.0,45,5,11.0,15,67,66,99,44,58,133,53,124,232,56,75,133,33,33,99,47,108,232,A,,,,10,8,,,,,,,,O. Gross,M. Goellner,G297,G252,GER,GER,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS123,R128,02:10:00,,F,4,G254,"6-2,4-6,6-2,6-2",A. Gaudenzi,D. Pescariu,,,ITA,ROU,6-2,4-6,6-2,6-2,,02:10:00,309,/en/stats/leaderboard?page=serve,1,12,73,87.0,119,78,68.0,87.0,53,17.0,32.0,83,5,6,17,225,/en/stats/leaderboard?page=serve,7,3,69,96.0,140,64,61.0,96.0,32,14.0,44.0,70,14,20.0,17,71,85,119,46,65,140,58,150,259,54,75,140,29,34,119,42,109,259,A,,,,,,,,,,,,,A. Gaudenzi,D. Pescariu,G254,P254,ITA,ROU,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS124,R128,01:58:00,,F,4,B428,"3-6,6-3,6-4,6-3",A. Berasategui,K. Braasch,,,ESP,GER,3-6,6-3,6-4,6-3,,01:58:00,279,/en/stats/leaderboard?page=serve,3,3,84,95.0,113,73,69.0,95.0,39,7.0,18.0,70,7,10,18,233,/en/stats/leaderboard?page=serve,7,7,57,74.0,129,73,54.0,74.0,35,19.0,55.0,50,6,12.0,19,67,76,113,43,56,129,55,132,242,57,73,129,33,37,113,45,110,242,A,,,,,,,,,,,,,A. Berasategui,K. Braasch,B428,B305,ESP,GER,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS126,R128,01:32:00,,F,3,M442,"6-1,6-4,6-1",T. Martin,J. Sanchez,,,USA,ESP,6-1,6-4,6-1,,,01:32:00,291,/en/stats/leaderboard?page=serve,3,9,67,61.0,91,77,47.0,61.0,50,15.0,30.0,86,6,7,12,184,/en/stats/leaderboard?page=serve,5,2,63,60.0,96,58,35.0,60.0,25,9.0,36.0,42,5,12.0,12,68,62,91,54,52,96,61,114,187,46,44,96,32,29,91,39,73,187,A,,,,,,,,,,,,,T. Martin,J. Sanchez,M442,S015,USA,ESP,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS127,R128,03:39:00,,F,4,R255,"7-6(7),7-6(7),6-7(4),7-5",P. Rafter,J. Tarango,,,AUS,USA,7-6(7),7-6(7),6-7(4),7-5,,03:39:00,291,/en/stats/leaderboard?page=serve,4,25,70,129.0,183,80,103.0,129.0,41,22.0,54.0,17,1,6,24,255,/en/stats/leaderboard?page=serve,4,5,64,115.0,181,63,72.0,115.0,52,34.0,66.0,57,8,14.0,24,68,125,183,41,75,181,55,200,364,59,106,181,32,58,183,45,164,364,A,,4,7,7,4,,7,4,,,,,P. Rafter,J. Tarango,R255,T136,AUS,USA,,
